trade_id,ordinal,phase,model_version,strategy,symbol,timestamp,expiry,horizon_seconds,direction,probability,outcome,gross_return,net_return,cost,session,regime,data_quality_score,reasons
mh-300-GBPUSD-1788740700000,49,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:25:00.000Z,2026-09-07T00:31:00.000Z,300,BUY,0.5892939206990069,WIN,0.00009461490411357033,-0.0001253850958864297,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCHF-1788740700000,50,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:25:00.000Z,2026-09-07T00:31:00.000Z,300,SELL,0.6947334165383061,WIN,0.00013582985415039347,-0.00008417014584960656,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDJPY-1788740700000,51,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:25:00.000Z,2026-09-07T00:31:00.000Z,300,SELL,0.2,WIN,0.0010330487480342113,0.0008130487480342113,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-GBPUSD-1788741000000,52,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:30:00.000Z,2026-09-07T00:36:00.000Z,300,BUY,0.19230769230769232,LOSS,-0.000027068059240431465,-0.0002470680592404315,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCAD-1788741000000,53,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:30:00.000Z,2026-09-07T00:36:00.000Z,300,SELL,0.19230769230769232,LOSS,-0.00010840733340278985,-0.0003284073334027899,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCHF-1788741000000,54,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:30:00.000Z,2026-09-07T00:36:00.000Z,300,SELL,0.19230769230769232,LOSS,-0.000012294475208853318,-0.00023229447520885336,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDJPY-1788741000000,55,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:30:00.000Z,2026-09-07T00:36:00.000Z,300,SELL,0.19230769230769232,LOSS,-0.00023091643086402193,-0.00045091643086402197,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-EURUSD-1788741300000,56,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:35:00.000Z,2026-09-07T00:41:00.000Z,300,BUY,0.6795321758322488,WIN,0.00011612009525950995,-0.00010387990474049009,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCAD-1788741300000,57,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:35:00.000Z,2026-09-07T00:41:00.000Z,300,SELL,0.5668186069674805,WIN,0.00015186226489036656,-0.00006813773510963347,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCHF-1788741300000,58,ADAPTIVE,mh-v1,BASELINE,USD/CHF,2026-09-07T00:35:00.000Z,2026-09-07T00:41:00.000Z,300,SELL,0.2222222222222222,WIN,0.00012347533364846417,-0.00009652466635153587,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDJPY-1788741300000,59,ADAPTIVE,mh-v1,BASELINE,USD/JPY,2026-09-07T00:35:00.000Z,2026-09-07T00:41:00.000Z,300,SELL,0.2222222222222222,WIN,0.00023743336200157596,0.000017433362001575926,0.00022000000000000003,ASIA,TREND_DOWN,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-EURUSD-1788741600000,60,ADAPTIVE,mh-v1,BASELINE,EUR/USD,2026-09-07T00:40:00.000Z,2026-09-07T00:46:00.000Z,300,BUY,0.1935483870967742,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-GBPUSD-1788741600000,61,ADAPTIVE,mh-v1,BASELINE,GBP/USD,2026-09-07T00:40:00.000Z,2026-09-07T00:46:00.000Z,300,BUY,0.1935483870967742,DRAW,0,-0.00022000000000000003,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
mh-300-USDCAD-1788741600000,62,ADAPTIVE,mh-v1,BASELINE,USD/CAD,2026-09-07T00:40:00.000Z,2026-09-07T00:46:00.000Z,300,SELL,0.1935483870967742,WIN,0.0003182190630030637,0.00009821906300306368,0.00022000000000000003,ASIA,RANGE,1,CLOSED_1M_SOURCE;CAUSAL_ENTRY;HORIZON_EMBARGO;EXPANDING_CAUSAL_CALIBRATION;STRATEGY_BASELINE
