strategy,asset,direction,entry_iso,entry_price,exit_iso,exit_price,horizon_s,result
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:21:04.693Z,1.891,2026-09-14T23:21:50.405Z,1.894052,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T23:21:09.262Z,1.892537,2026-09-14T23:21:54.388Z,1.893055,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T23:21:34.687Z,1.895195,2026-09-14T23:22:19.695Z,1.891464,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T23:22:09.790Z,1.8955,2026-09-14T23:22:57.737Z,1.890918,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:23:48.933Z,1.891101,2026-09-14T23:24:35.465Z,1.890555,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:24:29.299Z,1.89125,2026-09-14T23:25:19.598Z,1.891,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:25:53.516Z,1.890875,2026-09-14T23:26:39.750Z,1.891965,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T23:29:52.730Z,1.89475,2026-09-14T23:30:38.482Z,1.889846,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:30:09.642Z,1.8877826,2026-09-14T23:30:59.589Z,1.890499,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:33:24.306Z,1.886875,2026-09-14T23:34:10.894Z,1.889,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:33:54.470Z,1.885,2026-09-14T23:34:39.698Z,1.887315,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:35:08.424Z,1.886695,2026-09-14T23:35:53.934Z,1.885524,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:35:37.605Z,1.886515,2026-09-14T23:36:24.393Z,1.884985,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:36:43.905Z,1.885865,2026-09-14T23:37:30.264Z,1.882825,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:41:42.780Z,1.881,2026-09-14T23:42:29.661Z,1.88097,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:42:13.952Z,1.881104,2026-09-14T23:43:10.568Z,1.879435,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:42:34.288Z,1.880585,2026-09-14T23:43:24.842Z,1.880474,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:45:42.379Z,1.879845,2026-09-14T23:46:28.019Z,1.87891,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:46:03.688Z,1.879275,2026-09-14T23:47:04.530Z,1.877325,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:47:04.530Z,1.877325,2026-09-14T23:47:53.965Z,1.877269,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:48:33.562Z,1.876504,2026-09-14T23:49:20.064Z,1.875385,45,WIN
