strategy,asset,direction,reference_iso,horizon_s,result
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:24:18.292Z,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:26:00.185Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:26:23.913Z,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:26:58.669Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:29:18.351Z,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:29:28.963Z,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:29:39.601Z,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:31:13.362Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:32:13.525Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:33:13.782Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:33:26.102Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:34:03.160Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:37:23.978Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T19:37:34.510Z,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T19:41:29.700Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T21:08:43.120Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T21:11:29.739Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T21:22:28.483Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T21:32:38.362Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T21:33:19.748Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T21:35:41.916Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T22:57:49.580Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T22:58:08.174Z,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T22:59:13.116Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:00:09.544Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:04:03.453Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:04:11.224Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:04:59.969Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:07:18.715Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:07:43.173Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:08:14.059Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:08:34.212Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:08:48.590Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:09:14.544Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:13:23.325Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:15:18.631Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:15:28.307Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:16:41.946Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:17:08.882Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:17:22.589Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:21:04.693Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T23:21:09.262Z,45,WIN
stochrsi-v1,EUR/NZD,BUY,2026-09-14T23:21:34.687Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T23:22:09.790Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:23:48.933Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:24:29.299Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:25:53.516Z,45,LOSS
stochrsi-v1,EUR/NZD,BUY,2026-09-14T23:29:52.730Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:30:09.642Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:33:24.306Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:33:54.470Z,45,LOSS
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:35:08.424Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:35:37.605Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:36:43.905Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:41:42.780Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:42:13.952Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:42:34.288Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:45:42.379Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:46:03.688Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:47:04.530Z,45,WIN
stochrsi-v1,EUR/NZD,SELL,2026-09-14T23:48:33.562Z,45,WIN
