strategy,asset,direction,reference_iso,horizon_s,result
williams-v1,EUR/NZD,BUY,2026-09-14T23:13:29.655Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:14:06.720Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:14:19.730Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:14:49.720Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:15:03.726Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:15:38.874Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:16:03.908Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:16:13.790Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:17:48.259Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:18:14.787Z,45,LOSS
williams-v1,EUR/NZD,SELL,2026-09-14T23:18:23.070Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:18:44.536Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:19:14.207Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:19:31.523Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:20:13.326Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:21:09.262Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:21:22.722Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:21:36.940Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:22:13.490Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:22:33.199Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:23:12.935Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:23:44.273Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:23:59.922Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:24:29.299Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:24:43.118Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:25:19.598Z,45,LOSS
williams-v1,EUR/NZD,SELL,2026-09-14T23:26:24.437Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:27:03.536Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:27:38.294Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:28:13.963Z,45,LOSS
williams-v1,EUR/NZD,SELL,2026-09-14T23:28:49.985Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:30:09.642Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:30:18.882Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:30:59.589Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:32:12.793Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:32:48.594Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:33:29.686Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:33:58.858Z,45,LOSS
williams-v1,EUR/NZD,SELL,2026-09-14T23:34:04.620Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:35:33.586Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:35:53.934Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:36:24.393Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:37:13.622Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:41:24.998Z,45,DRAW
williams-v1,EUR/NZD,SELL,2026-09-14T23:41:38.593Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:42:44.666Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:43:24.842Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-14T23:43:38.507Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:46:18.171Z,45,LOSS
williams-v1,EUR/NZD,SELL,2026-09-14T23:47:04.530Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-14T23:47:23.350Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-14T23:48:18.811Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-15T00:13:37.242Z,45,LOSS
williams-v1,EUR/NZD,BUY,2026-09-15T00:14:48.452Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-15T00:15:12.638Z,45,LOSS
williams-v1,EUR/NZD,SELL,2026-09-15T00:15:31.531Z,45,WIN
williams-v1,EUR/NZD,BUY,2026-09-15T00:17:39.263Z,45,LOSS
williams-v1,EUR/NZD,SELL,2026-09-15T00:19:07.519Z,45,WIN
williams-v1,EUR/NZD,SELL,2026-09-15T00:19:24.864Z,45,WIN
